Date,Open,High,Low,Close,Adj Close,Volume
2011-07-25,null,null,null,null,null,null
2011-07-26,null,null,null,null,null,null
2011-07-27,null,null,null,null,null,null
2011-07-28,null,null,null,null,null,null
2011-07-29,null,null,null,null,null,null
2011-08-01,null,null,null,null,null,null
2011-08-02,null,null,null,null,null,null
2011-08-03,null,null,null,null,null,null
2011-08-04,null,null,null,null,null,null
2011-08-05,null,null,null,null,null,null
2011-08-08,null,null,null,null,null,null
2011-08-09,null,null,null,null,null,null
2011-08-10,null,null,null,null,null,null
2011-08-11,null,null,null,null,null,null
2011-08-12,null,null,null,null,null,null
2011-08-15,null,null,null,null,null,null
2011-08-16,null,null,null,null,null,null
2011-08-17,null,null,null,null,null,null
2011-08-18,null,null,null,null,null,null
2011-08-19,null,null,null,null,null,null
2011-08-22,null,null,null,null,null,null
2011-08-23,null,null,null,null,null,null
2011-08-24,null,null,null,null,null,null
2011-08-25,null,null,null,null,null,null
2011-08-26,null,null,null,null,null,null
2011-08-29,null,null,null,null,null,null
2011-08-30,null,null,null,null,null,null
2011-08-31,null,null,null,null,null,null
2011-09-01,null,null,null,null,null,null
2011-09-02,null,null,null,null,null,null
2011-09-05,null,null,null,null,null,null
2011-09-06,null,null,null,null,null,null
2011-09-07,null,null,null,null,null,null
2011-09-08,null,null,null,null,null,null
2011-09-09,null,null,null,null,null,null
2011-09-12,null,null,null,null,null,null
2011-09-13,null,null,null,null,null,null
2011-09-14,null,null,null,null,null,null
2011-09-15,null,null,null,null,null,null
2011-09-16,null,null,null,null,null,null
2011-09-19,null,null,null,null,null,null
2011-09-20,null,null,null,null,null,null
2011-09-21,null,null,null,null,null,null
2011-09-22,null,null,null,null,null,null
2011-09-23,null,null,null,null,null,null
2011-09-26,null,null,null,null,null,null
2011-09-27,null,null,null,null,null,null
2011-09-28,null,null,null,null,null,null
2011-09-29,null,null,null,null,null,null
2011-09-30,null,null,null,null,null,null
2011-10-03,null,null,null,null,null,null
2011-10-04,null,null,null,null,null,null
2011-10-05,null,null,null,null,null,null
2011-10-06,null,null,null,null,null,null
2011-10-07,null,null,null,null,null,null
2011-10-10,null,null,null,null,null,null
2011-10-11,null,null,null,null,null,null
2011-10-12,null,null,null,null,null,null
2011-10-13,null,null,null,null,null,null
2011-10-14,null,null,null,null,null,null
2011-10-17,null,null,null,null,null,null
2011-10-18,null,null,null,null,null,null
2011-10-19,null,null,null,null,null,null
2011-10-20,null,null,null,null,null,null
2011-10-21,null,null,null,null,null,null
2011-10-24,null,null,null,null,null,null
2011-10-25,null,null,null,null,null,null
2011-10-26,null,null,null,null,null,null
2011-10-27,null,null,null,null,null,null
2011-10-28,null,null,null,null,null,null
2011-10-31,null,null,null,null,null,null
2011-11-01,null,null,null,null,null,null
2011-11-02,null,null,null,null,null,null
2011-11-03,null,null,null,null,null,null
2011-11-04,null,null,null,null,null,null
2011-11-07,null,null,null,null,null,null
2011-11-08,null,null,null,null,null,null
2011-11-09,null,null,null,null,null,null
2011-11-10,null,null,null,null,null,null
2011-11-11,null,null,null,null,null,null
2011-11-14,null,null,null,null,null,null
2011-11-15,null,null,null,null,null,null
2011-11-16,null,null,null,null,null,null
2011-11-17,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-11-18,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-11-21,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-11-22,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-11-23,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-11-24,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-11-25,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-11-28,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-11-29,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-11-30,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-01,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-02,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-05,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-06,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-07,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-08,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-09,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-12,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-13,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-14,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-15,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-16,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-19,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-20,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-21,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-22,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-23,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-27,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-28,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-29,24.400000,24.400000,24.400000,24.400000,2.125445,0
2011-12-30,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-02,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-03,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-04,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-05,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-09,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-10,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-11,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-12,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-13,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-16,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-17,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-18,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-19,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-20,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-23,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-24,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-25,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-26,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-27,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-30,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-01-31,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-01,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-02,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-03,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-06,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-07,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-08,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-09,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-10,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-13,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-14,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-15,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-16,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-17,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-20,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-21,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-22,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-23,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-24,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-27,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-28,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-02-29,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-01,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-02,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-05,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-06,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-07,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-08,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-09,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-12,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-13,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-14,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-15,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-16,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-19,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-20,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-21,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-22,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-23,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-26,24.400000,24.400000,24.400000,24.400000,2.125445,0
2012-03-27,null,null,null,null,null,null
2012-03-28,null,null,null,null,null,null
2012-03-29,null,null,null,null,null,null
2012-03-30,null,null,null,null,null,null
2012-04-02,null,null,null,null,null,null
2012-04-03,null,null,null,null,null,null
2012-04-04,null,null,null,null,null,null
2012-04-05,null,null,null,null,null,null
2012-04-10,null,null,null,null,null,null
2012-04-11,null,null,null,null,null,null
2012-04-12,null,null,null,null,null,null
2012-04-13,null,null,null,null,null,null
2012-04-16,null,null,null,null,null,null
2012-04-17,null,null,null,null,null,null
2012-04-18,null,null,null,null,null,null
2012-04-19,null,null,null,null,null,null
2012-04-20,null,null,null,null,null,null
2012-04-23,null,null,null,null,null,null
2012-04-24,null,null,null,null,null,null
2012-04-25,null,null,null,null,null,null
2012-04-26,null,null,null,null,null,null
2012-04-27,null,null,null,null,null,null
2012-04-30,null,null,null,null,null,null
2012-05-02,null,null,null,null,null,null
2012-05-03,null,null,null,null,null,null
2012-05-04,null,null,null,null,null,null
2012-05-07,null,null,null,null,null,null
2012-05-08,null,null,null,null,null,null
2012-05-09,null,null,null,null,null,null
2012-05-10,null,null,null,null,null,null
2012-05-11,null,null,null,null,null,null
2012-05-14,null,null,null,null,null,null
2012-05-15,null,null,null,null,null,null
2012-05-16,null,null,null,null,null,null
2012-05-18,null,null,null,null,null,null
2012-05-21,null,null,null,null,null,null
2012-05-22,null,null,null,null,null,null
2012-05-23,null,null,null,null,null,null
2012-05-24,null,null,null,null,null,null
2012-05-25,27.408001,27.408001,27.392000,27.392000,2.386073,100
2012-05-29,27.284000,28.299000,27.284000,28.271000,2.462642,506
2012-05-30,28.094999,28.521999,28.094999,28.521999,2.484506,33
2012-05-31,28.434000,29.528999,28.434000,28.898001,2.517259,482
2012-06-01,28.695999,28.695999,28.695999,28.695999,2.499662,0
2012-06-04,28.728001,28.728001,28.728001,28.728001,2.502450,0
2012-06-05,28.896999,28.896999,28.896999,28.896999,2.517172,0
2012-06-06,29.500000,30.070999,29.500000,29.627001,2.580761,900
2012-06-08,30.139999,31.979000,30.139999,31.979000,2.785640,177
2012-06-11,32.955002,32.955002,32.955002,32.955002,2.870658,125
2012-06-12,31.884001,32.269001,31.884001,32.269001,2.810901,58
2012-06-13,32.480999,33.485001,32.480999,33.310001,2.901581,4000
2012-06-14,33.074001,33.074001,33.063999,33.063999,2.880152,35
2012-06-15,33.494999,33.494999,33.494999,33.494999,2.917696,0
2012-06-18,34.312000,34.312000,34.312000,34.312000,2.988863,0
2012-06-19,33.650002,34.599998,33.650002,34.599998,3.013951,10
2012-06-20,35.615002,35.615002,34.999001,34.999001,3.048707,222
2012-06-21,34.660000,34.660000,34.617001,34.617001,3.015431,100
2012-06-22,33.549999,34.351002,33.549999,34.351002,2.992261,250
2012-06-25,34.351002,34.351002,34.351002,34.351002,2.992261,0
2012-06-26,34.005001,34.487999,34.005001,34.487999,3.004194,10
2012-06-27,34.541000,35.014000,34.541000,35.014000,3.050014,50
2012-06-28,35.032001,35.032001,33.105000,33.105000,2.883723,100
2012-06-29,33.105000,33.105000,33.105000,33.105000,2.883723,0
2012-07-02,34.500000,34.599998,34.390999,34.599998,3.013951,87
2012-07-03,34.599998,34.599998,34.599998,34.599998,3.013951,0
2012-07-04,35.736000,35.877998,35.736000,35.877998,3.125275,15
2012-07-05,35.835999,36.743000,35.835999,36.743000,3.200624,125
2012-07-06,36.382000,36.382000,36.099998,36.099998,3.144613,50
2012-07-09,35.674000,35.674000,35.277000,35.277000,3.072923,106
2012-07-10,35.162998,35.601002,35.000000,35.601002,3.101146,530
2012-07-11,35.166000,35.525002,34.410000,34.991001,3.048010,2625
2012-07-12,29.000000,29.090000,27.865999,27.865999,12.770385,1042
2012-07-13,27.972000,28.311001,27.927000,27.927000,12.798341,236
2012-07-16,28.184999,28.389000,28.184999,28.389000,13.010066,665
2012-07-17,28.032000,28.454000,28.032000,28.454000,13.039854,30
2012-07-18,28.125000,28.125000,28.125000,28.125000,12.889080,0
2012-07-19,28.163000,28.688999,28.163000,28.297001,12.967904,402
2012-07-20,28.747000,28.747000,28.747000,28.747000,13.174129,530
2012-07-23,28.400000,28.400000,27.111000,27.111000,12.424385,700
2012-07-24,26.870001,26.870001,26.118000,26.808001,12.285527,667
2012-07-25,26.759001,27.910000,26.759001,27.910000,12.790550,672
2012-07-26,27.575001,29.010000,27.575001,29.010000,13.294656,100
2012-07-27,28.820000,30.500000,28.820000,30.500000,13.977492,50
2012-07-30,30.233999,30.233999,30.233999,30.233999,13.855588,0
2012-07-31,31.164000,31.164000,31.164000,31.164000,14.281790,0
2012-08-01,30.750000,30.750000,30.750000,30.750000,14.092060,0
2012-08-02,31.219000,31.509001,31.219000,31.509001,14.439895,15
2012-08-03,30.395000,31.343000,30.395000,31.292999,14.340905,250
2012-08-06,31.493000,31.830999,31.493000,31.830999,14.587460,900
2012-08-07,31.708000,31.708000,31.708000,31.708000,14.531092,0
2012-08-08,31.479000,31.479000,31.104000,31.104000,14.254292,50
2012-08-09,30.945000,32.229000,30.945000,32.046001,14.685990,800
2012-08-10,31.920000,31.920000,31.503000,31.503000,14.437144,200
2012-08-13,31.819000,31.819000,31.796000,31.796000,14.571419,95
2012-08-14,31.197001,31.197001,31.197001,31.197001,14.296910,0
2012-08-15,31.643000,31.643000,31.643000,31.643000,14.501303,0
2012-08-16,31.636999,33.175999,31.636999,33.175999,15.203845,50
2012-08-17,33.089001,33.464001,33.089001,33.366001,15.290917,300
2012-08-20,32.918999,33.730999,32.918999,33.730999,15.458188,100
2012-08-21,33.181999,33.935001,33.181999,33.917999,15.543887,85
2012-08-22,33.504002,33.504002,33.356998,33.356998,15.286791,600
2012-08-23,32.950001,32.950001,32.950001,32.950001,15.100274,0
2012-08-24,32.778999,32.778999,31.709999,31.709999,14.532008,330
2012-08-27,32.563999,32.563999,32.563999,32.563999,14.923377,7
2012-08-28,32.157001,32.224998,32.157001,32.224998,14.768020,14
2012-08-29,31.952999,31.952999,31.952999,31.952999,14.643368,0
2012-08-30,31.163000,31.163000,31.163000,31.163000,14.281329,0
2012-08-31,30.740000,31.662001,30.740000,31.662001,14.510013,100
2012-09-03,31.183001,31.913000,31.183001,31.913000,14.625039,50
2012-09-04,31.687000,31.823999,31.687000,31.823999,14.584250,220
2012-09-05,31.584000,31.584000,31.584000,31.584000,14.474266,0
2012-09-06,31.926001,31.926001,31.926001,31.926001,14.630997,0
2012-09-07,33.291000,34.203999,33.291000,34.203999,15.674954,150
2012-09-10,33.469002,33.844002,33.469002,33.599998,15.398152,700
2012-09-11,34.145000,34.962002,34.145000,34.962002,16.022327,714
2012-09-12,34.972000,34.972000,34.595001,34.595001,15.854142,1000
2012-09-13,34.613998,35.269001,34.613998,35.269001,16.163021,40
2012-09-14,35.401001,37.695000,35.401001,37.695000,17.274803,100
2012-09-17,37.286999,37.286999,37.286999,37.286999,17.087824,0
2012-09-18,36.997002,36.997002,36.700001,36.700001,16.818817,100
2012-09-19,37.000000,37.255001,37.000000,37.255001,17.073162,150
2012-09-20,37.171001,37.171001,36.769001,36.769001,16.850439,100
2012-09-21,36.361000,36.706001,36.361000,36.706001,16.821568,2
2012-09-24,36.651001,36.651001,36.043999,36.043999,16.518187,150
2012-09-25,36.403000,36.403000,36.162998,36.162998,16.572720,30
2012-09-26,35.797001,35.797001,35.519001,35.519001,16.277590,100
2012-09-27,35.391998,35.391998,35.391998,35.391998,16.219389,0
2012-09-28,36.264000,37.012001,36.264000,37.012001,16.961800,68
2012-10-01,36.950001,36.950001,36.950001,36.950001,16.933386,0
2012-10-02,37.756001,38.689999,37.756001,38.022999,17.425117,892
2012-10-04,37.780998,38.348999,37.700001,37.700001,17.277098,180
2012-10-05,37.327999,38.324001,37.327999,38.324001,17.563065,360
2012-10-08,38.411999,38.573002,38.411999,38.573002,17.677174,95
2012-10-09,38.328999,38.405998,38.318001,38.405998,17.600639,700
2012-10-10,37.823002,37.823002,37.823002,37.823002,17.333464,0
2012-10-11,38.084000,38.735001,38.084000,38.735001,17.751413,114
2012-10-12,38.641998,38.641998,38.641998,38.641998,17.708794,0
2012-10-15,38.297001,38.297001,38.297001,38.297001,17.550686,0
2012-10-16,38.648998,38.648998,38.648998,38.648998,17.712002,0
2012-10-17,39.238998,39.984001,39.238998,39.984001,18.323805,33
2012-10-18,39.984001,41.091999,39.984001,41.091999,18.831577,575
2012-10-19,40.754002,40.754002,39.575001,40.148998,18.399418,250
2012-10-22,39.462002,39.462002,39.462002,39.462002,18.084583,0
2012-10-23,39.278000,39.278000,37.717999,37.890999,17.364628,181
2012-10-24,37.854000,38.716999,37.854000,38.716999,17.743164,90
2012-10-25,38.388000,38.388000,38.388000,38.388000,17.592392,0
2012-10-26,38.556000,38.556000,38.000000,38.000000,17.414579,300
2012-10-29,38.250000,38.755001,38.138000,38.353001,17.576349,462
2012-10-30,38.490002,38.548000,38.490002,38.548000,17.665716,145
2012-10-31,38.549999,39.589001,38.549999,39.589001,18.142786,50
2012-11-02,38.762001,39.630001,38.762001,39.630001,18.161572,320
2012-11-05,39.826000,39.999001,39.298000,39.999001,18.330677,360
2012-11-06,39.771999,40.058998,39.771999,40.058998,18.358173,100
2012-11-07,39.813999,40.748001,39.541000,39.778000,18.229399,305
2012-11-08,39.430000,39.430000,39.430000,39.430000,18.069918,0
2012-11-09,39.351002,39.852001,39.331001,39.331001,18.024548,231
2012-11-12,39.917999,40.249001,39.901001,40.174000,18.410875,614
2012-11-13,39.827999,39.827999,39.827999,39.827999,18.252312,0
2012-11-14,39.667000,39.667000,39.667000,39.667000,18.178530,0
2012-11-15,40.528999,40.897999,40.528999,40.574001,18.594189,728
2012-11-16,40.521000,40.521000,40.521000,40.521000,18.569899,0
2012-11-19,40.935001,43.023998,40.935001,42.882999,19.652351,370
2012-11-20,42.825001,43.999001,42.825001,43.999001,20.163792,598
2012-11-21,43.880001,43.880001,43.000000,43.185001,19.790752,165
2012-11-22,42.833000,43.744999,42.833000,43.744999,20.047386,230
2012-11-23,43.384998,43.384998,43.384998,43.384998,19.882408,0
2012-11-26,43.597000,44.678001,43.597000,44.678001,20.474962,110
2012-11-27,44.682999,44.682999,44.682999,44.682999,20.477251,0
2012-11-28,43.090000,43.090000,43.090000,43.090000,19.747215,0
2012-11-29,42.474998,43.721001,42.474998,43.721001,20.036388,355
2012-11-30,43.445000,43.445000,43.445000,43.445000,19.909906,0
2012-12-03,43.014999,43.435001,43.014999,43.320999,19.853079,500
2012-12-04,43.758999,44.626999,43.758999,44.626999,20.451590,30
2012-12-05,44.181999,45.098999,43.991001,44.164001,20.239407,521
2012-12-06,43.778000,43.778000,43.500000,43.500000,19.935110,51
2012-12-07,43.356998,43.356998,43.356998,43.356998,19.869577,0
2012-12-10,42.687000,42.687000,42.687000,42.687000,19.562531,0
2012-12-11,43.917000,45.042000,43.917000,45.025002,20.633986,439
2012-12-12,44.931000,46.235001,44.931000,46.235001,21.188501,125
2012-12-13,45.895000,46.397999,45.895000,46.210999,21.177502,130
2012-12-14,45.933998,46.568001,45.933998,46.568001,21.341110,45
2012-12-17,46.581001,46.623001,45.900002,45.900002,21.034979,517
2012-12-18,46.217999,47.000000,46.217999,47.000000,21.539083,1326
2012-12-19,47.105999,48.008999,47.105999,47.794998,21.903416,405
2012-12-20,47.487999,47.487999,47.299000,47.299000,21.676109,100
2012-12-21,47.084999,47.084999,46.049999,46.049999,21.103720,130
2012-12-27,46.049999,46.584999,45.658001,46.584999,21.348900,50
2012-12-28,46.290001,46.290001,46.290001,46.290001,21.213707,0
2013-01-02,46.290001,46.930000,46.290001,46.930000,21.507006,0
2013-01-03,47.331001,47.573002,47.331001,47.573002,21.801680,35
2013-01-04,46.931999,46.931999,46.362999,46.700001,21.401602,90
2013-01-07,46.770000,46.770000,46.770000,46.770000,21.433681,0
2013-01-08,46.639000,46.639000,46.639000,46.639000,21.373646,0
2013-01-09,46.889999,46.889999,46.889999,46.889999,21.488672,12
2013-01-10,46.717999,46.844002,46.717999,46.844002,21.467594,45
2013-01-11,46.469002,46.560001,46.256001,46.256001,21.198126,225
2013-01-14,46.229000,46.229000,45.979000,45.979000,21.071180,88
2013-01-15,46.049999,46.049999,44.400002,44.402000,20.348478,925
2013-01-16,44.511002,44.511002,44.511002,44.511002,20.398432,0
2013-01-17,45.702000,46.429001,45.702000,46.429001,21.277407,245
2013-01-18,46.154999,46.629002,45.000000,45.467999,20.837000,162
2013-01-21,45.063999,45.715000,45.063999,45.561001,20.879622,312
2013-01-22,45.500000,45.549999,45.077999,45.077999,20.658272,170
2013-01-23,45.013000,46.042999,45.013000,46.042999,21.100512,110
2013-01-24,45.747002,45.941002,45.747002,45.941002,21.053768,300
2013-01-25,45.620998,46.400002,45.620998,46.400002,21.264116,22
2013-01-28,44.640999,44.640999,44.000000,44.049999,20.187162,115
2013-01-29,43.776001,44.102001,43.776001,44.102001,20.210995,50
2013-01-30,43.744999,44.702999,43.744999,44.241001,20.274696,160
2013-01-31,44.241001,45.089001,44.241001,44.723000,20.495583,765
2013-02-01,44.672001,44.672001,44.672001,44.672001,20.472214,0
2013-02-04,45.298000,46.214001,45.298000,46.214001,21.178879,65
2013-02-05,45.275002,45.275002,45.275002,45.275002,20.748554,0
2013-02-06,45.439999,45.439999,45.439999,45.439999,20.824169,550
2013-02-07,44.310001,44.310001,44.310001,44.310001,20.306316,0
2013-02-08,44.959999,44.959999,44.959999,44.959999,20.604195,80
2013-02-11,45.970001,45.970001,45.028999,45.028999,20.635817,6022
2013-02-12,45.185001,45.492001,45.000000,45.000000,20.622528,90
2013-02-13,44.891998,45.430000,44.891998,45.430000,20.819588,383
2013-02-14,45.234001,45.234001,45.234001,45.234001,20.729765,0
2013-02-15,44.469002,44.469002,44.469002,44.469002,20.379181,0
2013-02-18,44.289001,44.604000,44.289001,44.604000,20.441051,112
2013-02-19,44.658001,44.658001,44.658001,44.658001,20.465796,0
2013-02-20,44.747002,44.747002,44.669998,44.669998,20.471294,30
2013-02-21,43.595001,43.595001,43.099998,43.099998,19.751799,1000
2013-02-22,42.727001,43.771999,42.727001,43.015999,19.713303,505
2013-02-25,42.904999,43.584999,42.904999,43.402000,19.890200,1320
2013-02-26,43.088001,43.098000,43.088001,43.098000,19.750881,350
2013-02-27,43.300999,44.150002,43.300999,44.150002,20.232990,350
2013-02-28,44.000999,44.000999,43.525002,43.525002,19.946568,300
2013-03-01,43.518002,43.518002,43.076000,43.076000,19.740799,200
2013-03-04,41.810001,41.810001,41.162998,41.492001,19.014887,481
2013-03-05,41.222000,42.050999,41.222000,42.050999,19.271065,485
2013-03-06,41.865002,42.984001,41.865002,42.460999,19.458958,225
2013-03-07,41.960999,41.960999,41.916000,41.916000,19.209196,70
2013-03-08,41.380001,41.782001,41.380001,41.782001,19.147787,150
2013-03-11,42.516998,42.516998,41.764000,41.764000,19.139538,239
2013-03-12,41.487999,42.090000,41.487999,42.090000,19.288935,76
2013-03-13,41.991001,41.991001,41.991001,41.991001,19.243567,0
2013-03-14,42.056999,42.056999,42.056999,42.056999,19.273813,0
2013-03-15,41.688999,41.688999,40.703999,40.703999,18.653763,1275
2013-03-18,40.875000,40.875000,39.580002,39.580002,18.138659,742
2013-03-19,39.771999,39.771999,38.554001,38.554001,17.668465,357
2013-03-20,38.196999,39.395000,38.196999,39.395000,18.053879,1130
2013-03-21,38.852001,38.852001,38.415001,38.415001,17.604765,46
2013-03-22,37.796001,37.796001,37.796001,37.796001,17.321093,0
2013-03-25,37.803001,38.976002,37.689999,37.689999,17.272512,238
2013-03-26,36.967999,36.967999,36.967999,36.967999,16.941633,0
2013-03-27,36.618999,37.144001,36.618999,37.144001,17.022295,325
2013-03-28,37.134998,37.134998,37.134998,37.134998,17.018167,0
2013-04-02,37.134998,38.025002,37.134998,37.480000,17.176275,605
2013-04-03,37.500000,37.500000,37.500000,37.500000,17.185438,150
2013-04-04,36.835999,37.799999,36.835999,37.518002,17.193689,1025
2013-04-05,38.730999,38.916000,38.730999,38.916000,17.834362,180
2013-04-08,38.820999,38.820999,38.820999,38.820999,17.790827,25
2013-04-09,37.980999,37.980999,37.980999,37.980999,17.405870,0
2013-04-10,38.021000,38.021000,38.021000,38.021000,17.424204,0
2013-04-11,39.612000,40.000000,39.556000,40.000000,18.331135,615
2013-04-12,40.303001,40.303001,39.599998,39.599998,18.147823,305
2013-04-15,39.037998,39.037998,37.700001,37.700001,17.277098,14
2013-04-16,36.841999,36.841999,36.841999,36.841999,16.883892,0
2013-04-17,36.990002,36.990002,34.105000,34.105000,15.629584,1217
2013-04-18,34.089001,34.799999,34.089001,34.799999,15.948089,1000
2013-04-19,33.963001,34.998001,33.963001,34.998001,16.038826,162
2013-04-22,34.650002,34.650002,34.650002,34.650002,15.879346,0
2013-04-23,35.206001,35.206001,34.180000,34.180000,15.663956,146
2013-04-24,33.942001,34.634998,33.942001,34.394001,15.762026,140
2013-04-25,34.408001,34.563000,34.408001,34.563000,15.839476,60
2013-04-26,35.395000,35.400002,35.370998,35.400002,16.223055,980
2013-04-29,35.500000,35.500000,35.500000,35.500000,16.268883,75
2013-04-30,34.844002,34.844002,34.844002,34.844002,15.968253,0
2013-05-02,34.844002,35.332001,34.573002,34.879002,15.984292,630
2013-05-03,34.483002,34.963001,34.483002,34.963001,16.022789,750
2013-05-06,34.500000,35.341999,34.500000,35.341999,16.196474,100
2013-05-07,35.151001,35.730999,35.151001,35.730999,16.374746,100
2013-05-08,35.716999,36.290001,35.650002,36.180000,16.580513,2010
2013-05-09,35.960999,36.013000,35.960999,36.013000,16.503979,30
2013-05-10,36.000000,36.000000,35.400002,35.450001,16.245968,116
2013-05-13,35.092999,35.092999,35.092999,35.092999,16.082361,0
2013-05-14,34.983002,34.983002,34.983002,34.983002,16.031954,0
2013-05-15,34.778000,34.778000,34.500000,34.500000,15.810605,145
2013-05-16,34.208000,34.596001,33.875999,33.875999,15.524639,270
2013-05-17,33.439999,33.439999,33.439999,33.439999,15.324830,0
2013-05-20,33.693001,33.693001,32.943001,32.943001,15.097065,25
2013-05-21,32.849998,34.160000,32.849998,34.160000,15.654789,2123
2013-05-22,33.709999,34.799999,33.709999,34.599998,15.856431,2177
2013-05-23,34.679001,34.679001,33.049999,33.297001,15.259296,2634
2013-05-24,33.278999,33.806999,33.278999,33.612999,15.404112,1000
2013-05-27,33.666000,34.244999,33.666000,34.018002,15.589715,170
2013-05-28,34.605999,35.828999,34.605999,35.828999,16.419655,160
